"","dataset","type.pre","type.post","weight","npre","npost","query"
"4503","flywire","CRE013","LAL123",97,2,2,"fw:CRE013"
"4504","flywire","CRE013","MBON26",94,2,2,"fw:CRE013"
"4505","flywire","CRE013","SIP087",93,2,2,"fw:CRE013"
"4506","flywire","CRE013","IB049",83,2,4,"fw:CRE013"
"4507","flywire","CRE013","PPM1205",80,2,2,"fw:CRE013"
"4508","flywire","CRE013","LAL162",72,2,2,"fw:CRE013"
"4509","flywire","CRE013","SMP048",68,2,2,"fw:CRE013"
"4510","flywire","CRE013","DNa02",64,2,2,"fw:CRE013"
"4511","flywire","CRE013","LNO2",61,2,2,"fw:CRE013"
"4512","flywire","CRE013","LAL170",60,2,2,"fw:CRE013"
"4513","flywire","CRE013","LAL186",58,2,2,"fw:CRE013"
"4514","flywire","CRE013","LAL125,LAL108",55,1,2,"fw:CRE013"
"4515","flywire","CRE013","720575940611182554",48,2,2,"fw:CRE013"
"4516","flywire","CRE013","LAL035",48,2,3,"fw:CRE013"
"4517","flywire","CRE013","720575940626527577",47,2,4,"fw:CRE013"
"4518","flywire","CRE013","WED011",47,2,2,"fw:CRE013"
